state,vapor_cloud_formation,combustible,confinement,mechanical_failure,release,overflow,vaporization,temperature,pressure,ignition,pre_mixture,toxicity_of_sub,dispersion,label
liquid,false,true,high,true,continuous,false,high,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,high,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,high,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,low,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,low,low,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,low,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,continuous,false,high,low,low,instant,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,continuous,false,high,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,high,high,low,delayed,false,false,true,Pool_fire_mechanical_failure
liquid,false,true,low,true,instant,false,high,low,low,delayed,false,false,false,Pool_fire_mechanical_failure
liquid,false,true,high,true,instant,false,low,high,low,instant,false,false,true,Pool_fire_mechanical_failure
liquid,true,true,false,true,continuous,false,high,low,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,high,high,instant,false,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,low,high,instant,false,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,true,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,high,high,instant,true,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,high,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,high,high,instant,false,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,low,high,instant,false,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,high,high,instant,true,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,low,high,instant,false,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,high,high,instant,false,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,low,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,true,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,low,high,instant,true,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,low,high,instant,false,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,low,high,instant,false,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,low,high,instant,false,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,high,high,instant,false,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,low,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,true,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,low,high,instant,true,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,true,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,high,high,instant,false,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,high,high,instant,true,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,low,high,instant,true,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,high,high,instant,true,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,false,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,low,high,instant,false,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,low,high,instant,true,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,true,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,low,high,instant,true,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,true,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,low,high,instant,true,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,false,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,low,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,high,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,high,high,instant,false,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,true,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,true,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,low,high,instant,false,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,high,high,instant,false,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,true,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,true,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,true,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,high,high,instant,true,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,low,high,instant,false,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,low,high,instant,true,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,true,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,low,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,high,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,low,high,instant,true,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,high,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,true,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,false,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,high,high,instant,true,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,low,high,instant,true,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,low,high,instant,true,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,low,high,instant,true,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,true,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,low,high,instant,false,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,low,high,instant,true,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,high,high,instant,true,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,low,high,instant,true,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,high,high,instant,true,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,low,high,instant,true,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,false,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,false,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,true,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,low,high,instant,true,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,false,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,false,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,true,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,high,high,instant,false,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,false,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,high,high,instant,true,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,high,high,instant,true,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,high,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,high,high,instant,false,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,high,high,instant,false,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,true,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,low,high,instant,false,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,false,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,high,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,low,high,instant,true,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,low,high,instant,true,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,true,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,low,high,instant,true,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,low,high,instant,false,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,true,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,false,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,low,high,instant,false,false,true,jet_fire_liquid
liquid,false,true,false,true,continuous,false,low,low,high,instant,false,false,false,jet_fire_liquid
liquid,false,true,false,true,continuous,false,high,low,high,instant,false,false,false,jet_fire_liquid
liquid,true,true,false,true,continuous,false,high,low,high,instant,true,false,true,jet_fire_liquid
liquid,true,true,false,true,continuous,false,low,high,high,instant,true,false,false,jet_fire_liquid
